           1  -5.00000000000000       3.183095884228647E-004
           1  -4.89999999850988       3.929747096441690E-004
           1  -4.79999999701977       4.973584558524540E-004
           1  -4.69999999552965       6.496107371168693E-004
           1  -4.59999999403954       8.841917468469049E-004
           1  -4.49999999254942       1.273234571936516E-003
           1  -4.39999999105930       1.989424572107487E-003
           1  -4.29999998956919       3.536737690323221E-003
           1  -4.19999998807907       7.957549678165214E-003
           1  -4.09999998658895       3.182781642818973E-002
           1  -3.99999998509884        318.309876423986     
           1  -3.89999998360872       3.182779745923225E-002
           1  -3.79999998211861       7.957547306689856E-003
           1  -3.69999998062849       3.536736987644338E-003
           1  -3.59999997913837       1.989424275661951E-003
           1  -3.49999997764826       1.273234420155718E-003
           1  -3.39999997615814       8.841916590105806E-004
           1  -3.29999997466803       6.496106818029509E-004
           1  -3.19999997317791       4.973584187964146E-004
           1  -3.09999997168779       3.929746836185110E-004
           1  -2.99999997019768       3.183095694501511E-004
           1  -2.89999996870756       2.630658062448870E-004
           1  -2.79999996721745       2.210483807586143E-004
           1  -2.69999996572733       1.883489358579594E-004
           1  -2.59999996423721       1.624029224832628E-004
           1  -2.49999996274710       1.414709997559337E-004
           1  -2.39999996125698       1.243397527255329E-004
           1  -2.29999995976686       1.101417929149094E-004
           1  -2.19999995827675       9.824376349757112E-005
           1  -2.09999995678663       8.817446096366001E-005
           1  -1.99999995529652       7.957745323136557E-005
           1  -1.89999995380640       7.217909763031391E-005
           1  -1.79999995231628       6.576649321645077E-005
           1  -1.69999995082617       6.017199110578486E-005
           1  -1.59999994933605       5.526212465821582E-005
           1  -1.49999994784594       5.092957480351673E-005
           1  -1.39999994635582       4.708725540092359E-005
           1  -1.29999994486570       4.366390261573797E-005
           1  -1.19999994337559       4.060074658894991E-005
           1  -1.09999994188547       3.784897219095946E-005
           1 -0.999999940395355       3.536776207957975E-005
           1 -0.899999938905239       3.312277430418421E-005
           1 -0.799999937415123       3.108494757779932E-005
           1 -0.699999935925007       2.922955602772177E-005
           1 -0.599999934434891       2.753545561596362E-005
           1 -0.499999932944775       2.598447906540690E-005
           1 -0.399999931454659       2.456094676312145E-005
           1 -0.299999929964542       2.325126891387513E-005
           1 -0.199999928474426       2.204361999349537E-005
           1 -9.999992698431015E-002  2.092767086693142E-005
           1  7.450580596923828E-008  1.989436718950647E-005
           1  0.100000075995922       1.893574515149280E-005
           1  0.200000077486038       1.804477760445894E-005
           1  0.300000078976154       1.721524487964981E-005
           1  0.400000080466270       1.644162596324833E-005
           1  0.500000081956387       1.571900639106239E-005
           1  0.600000083446503       1.504300000665654E-005
           1  0.700000084936619       1.440968224617684E-005
           1  0.800000086426735       1.381553304922940E-005
           1  0.900000087916851       1.325738784059660E-005
           1   1.00000008940697       1.273239530465745E-005
           1   1.10000009089708       1.223798089765675E-005
           1   1.20000009238720       1.177181522374216E-005
           1   1.30000009387732       1.133178654768378E-005
           1   1.40000009536743       1.091597683722201E-005
           1   1.50000009685755       1.052264082640232E-005
           1   1.60000009834766       1.015018767225522E-005
           1   1.70000009983778       9.797164844095586E-006
           1   1.80000010132790       9.462243940198597E-006
           1   1.90000010281801       9.144208172767543E-006
           1   2.00000010430813       8.841941300641746E-006
           1   2.10000010579824       8.554417821460505E-006
           1   2.20000010728836       8.280694262105920E-006
           1   2.30000010877848       8.019901429086205E-006
           1   2.40000011026859       7.771237499819902E-006
           1   2.50000011175871       7.533961852134969E-006
           1   2.60000011324883       7.307389543190718E-006
           1   2.70000011473894       7.090886360867534E-006
           1   2.80000011622906       6.883864380778280E-006
           1   2.90000011771917       6.685777970709764E-006
           1   3.00000011920929       6.496120191730411E-006
           1   3.10000012069941       6.314419551588537E-006
           1   3.20000012218952       6.140237071533914E-006
           1   3.30000012367964       5.973163632453369E-006
           1   3.40000012516975       5.812817570331403E-006
           1   3.50000012665987       5.658842494620669E-006
           1   3.60000012814999       5.510905306215323E-006
           1   3.70000012964010       5.368694394424332E-006
           1   3.80000013113022       5.231917994707197E-006
           1   3.90000013262033       5.100302690995239E-006
           1   4.00000013411045       4.973592048428406E-006
           1   4.10000013560057       4.851545362344276E-006
           1   4.20000013709068       4.733936516289143E-006
           1   4.30000013858080       4.620552931958595E-006
           1   4.40000014007092       4.511194608922659E-006
           1   4.50000014156103       4.405673241860044E-006
           1   4.60000014305115       4.303811409400084E-006
           1   4.70000014454126       4.205441827854127E-006
           1   4.80000014603138       4.110406663968264E-006
           1   4.90000014752150       4.018556901422362E-006
           2  -5.00000000000000       3.106024999517074E-004
           2  -4.89999999850988       3.824239565151474E-004
           2  -4.79999999701977       4.823739041548340E-004
           2  -4.69999999552965       6.273155082040675E-004
           2  -4.59999999403954       8.489399821995208E-004
           2  -4.49999999254942       1.212684459793661E-003
           2  -4.39999999105930       1.872217720881828E-003
           2  -4.29999998956919       3.262995550692790E-003
           2  -4.19999998807907       7.060169584230776E-003
           2  -4.09999998658895       2.522430360987473E-002
           2  -3.99999998509884        2.07984623058754     
           2  -3.89999998360872       4.140931660968120E-002
           2  -3.79999998211861       9.037558259931690E-003
           2  -3.69999998062849       3.846428899356891E-003
           2  -3.59999997913837       2.117992020191754E-003
           2  -3.49999997764826       1.338435334354729E-003
           2  -3.39999997615814       9.216856014954591E-004
           2  -3.29999997466803       6.731159593511096E-004
           2  -3.19999997317791       5.130521939240199E-004
           2  -3.09999997168779       4.039681651262854E-004
           2  -2.99999997019768       3.263071149688446E-004
           2  -2.89999996870756       2.690642476146123E-004
           2  -2.79999996721745       2.256621577553041E-004
           2  -2.69999996572733       1.919734471423459E-004
           2  -2.59999996423721       1.653019301577862E-004
           2  -2.49999996274710       1.438259048507585E-004
           2  -2.39999996125698       1.262786261325466E-004
           2  -2.29999995976686       1.117571359356104E-004
           2  -2.19999995827675       9.960373359360642E-005
           2  -2.09999995678663       8.933017232918472E-005
           2  -1.99999995529652       8.056784555621511E-005
           2  -1.89999995380640       7.303425645768433E-005
           2  -1.79999995231628       6.650996005745161E-005
           2  -1.69999995082617       6.082239986748874E-005
           2  -1.59999994933605       5.583437987893270E-005
           2  -1.49999994784594       5.143571264150992E-005
           2  -1.39999994635582       4.753708136288591E-005
           2  -1.29999994486570       4.406546981158713E-005
           2  -1.19999994337559       4.096071850822171E-005
           2  -1.09999994188547       3.817290079907129E-005
           2 -0.999999940395355       3.566030309134538E-005
           2 -0.899999938905239       3.338785534407849E-005
           2 -0.799999937415123       3.132590065198860E-005
           2 -0.699999935925007       2.944922270796914E-005
           2 -0.599999934434891       2.773627117498448E-005
           2 -0.499999932944775       2.616854024318952E-005
           2 -0.399999931454659       2.473006670490219E-005
           2 -0.299999929964542       2.340702198186155E-005
           2 -0.199999928474426       2.218737853045651E-005
           2 -9.999992698431015E-002  2.106063552198580E-005
           2  7.450580596923828E-008  2.001759202381743E-005
           2  0.100000075995922       1.905015874687070E-005
           2  0.200000077486038       1.815120036620498E-005
           2  0.300000078976154       1.731440394006462E-005
           2  0.400000080466270       1.653416759337070E-005
           2  0.500000081956387       1.580550655585228E-005
           2  0.600000083446503       1.512397334687915E-005
           2  0.700000084936619       1.448558974968972E-005
           2  0.800000086426735       1.388678862564789E-005
           2  0.900000087916851       1.332436397482251E-005
           2   1.00000008940697       1.279542793397595E-005
           2   1.10000009089708       1.229737363184863E-005
           2   1.20000009238720       1.182784300746289E-005
           2   1.30000009387732       1.138469884775977E-005
           2   1.40000009536743       1.096600042405603E-005
           2   1.50000009685755       1.056998220744700E-005
           2   1.60000009834766       1.019503522647583E-005
           2   1.70000009983778       9.839690698626227E-006
           2   1.80000010132790       9.502605624233146E-006
           2   1.90000010281801       9.182550078348471E-006
           2   2.00000010430813       8.878395975724736E-006
           2   2.10000010579824       8.589107116897839E-006
           2   2.20000010728836       8.313730351100180E-006
           2   2.30000010877848       8.051387715072321E-006
           2   2.40000011026859       7.801269426520938E-006
           2   2.50000011175871       7.562627627643770E-006
           2   2.60000011324883       7.334770788362297E-006
           2   2.70000011473894       7.117058690918675E-006
           2   2.80000011622906       6.908897927844914E-006
           2   2.90000011771917       6.709737854137332E-006
           2   3.00000011920929       6.519066941940429E-006
           2   3.10000012069941       6.336409492735829E-006
           2   3.20000012218952       6.161322667443704E-006
           2   3.30000012367964       5.993393799801194E-006
           2   3.40000012516975       5.832237962604858E-006
           2   3.50000012665987       5.677495759877423E-006
           2   3.60000012814999       5.528831321424144E-006
           2   3.70000012964010       5.385930478748090E-006
           2   3.80000013113022       5.248499103864834E-006
           2   3.90000013262033       5.116261594658471E-006
           2   4.00000013411045       4.988959491825155E-006
           2   4.10000013560057       4.866350216037187E-006
           2   4.20000013709068       4.748205909457255E-006
           2   4.30000013858080       4.634312378398286E-006
           2   4.40000014007092       4.524468120713340E-006
           2   4.50000014156103       4.418483434231116E-006
           2   4.60000014305115       4.316179597121999E-006
           2   4.70000014454126       4.217388113931080E-006
           2   4.80000014603138       4.121950021386105E-006
           2   4.90000014752150       4.029715248522502E-006
           3  -5.00000000000000       2.891309544924003E-004
           3  -4.89999999850988       3.532576221735277E-004
           3  -4.79999999701977       4.413487346599110E-004
           3  -4.69999999552965       5.670218355508296E-004
           3  -4.59999999403954       7.551438972705720E-004
           3  -4.49999999254942       1.055149302732862E-003
           3  -4.39999999105930       1.577169439949186E-003
           3  -4.29999998956919       2.609649356650074E-003
           3  -4.19999998807907       5.123710643009535E-003
           3  -4.09999998658895       1.428965142297204E-002
           3  -3.99999998509884       0.131195289884033     
           3  -3.89999998360872       0.123524083843804     
           3  -3.79999998211861       1.400544520782270E-002
           3  -3.69999998062849       5.062320590150325E-003
           3  -3.59999997913837       2.587276736768038E-003
           3  -3.49999997764826       1.566642924142253E-003
           3  -3.39999997615814       1.049383832516719E-003
           3  -3.29999997466803       7.516510219455735E-004
           3  -3.19999997317791       5.647481019216082E-004
           3  -3.09999997168779       4.397867860314813E-004
           3  -2.99999997019768       3.521388212632753E-004
           3  -2.89999996870756       2.883023337411130E-004
           3  -2.79999996721745       2.403727855571579E-004
           3  -2.69999996572733       2.034728623870837E-004
           3  -2.59999996423721       1.744607674768712E-004
           3  -2.49999996274710       1.512386367781964E-004
           3  -2.39999996125698       1.323623560928148E-004
           3  -2.29999995976686       1.168114978441313E-004
           3  -2.19999995827675       1.038484583956128E-004
           3  -2.09999995678663       9.292935297257974E-005
           3  -1.99999995529652       8.364602208761337E-005
           3  -1.89999995380640       7.568732689837989E-005
           3  -1.79999995231628       6.881273515900350E-005
